Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,BMI
0,18,1.65,80.0,1,1,2.82,2.04,1,0,1.95,0,1.0,0.85,0,4,3,29.22
1,42,1.65,79.17,1,1,2.0,3.0,1,0,1.0,0,0.0,1.48,0,3,3,29.16
0,22,1.69,80.54,1,1,2.0,2.04,1,0,2.0,0,2.71,1.51,1,4,3,28.16
1,23,1.51,64.81,1,0,2.25,3.99,1,0,2.0,0,0.93,0.89,0,4,3,28.54
0,23,1.7,81.32,1,1,2.0,2.72,1,0,1.52,0,0.28,1.04,1,4,3,28.11
0,23,1.72,81.65,1,1,2.0,1.98,1,0,1.63,0,0.88,1.13,1,4,3,27.76
1,38,1.7,78.97,1,1,3.0,3.0,1,0,2.98,0,0.0,0.0,0,3,3,27.44
1,37,1.65,80.0,1,1,2.03,3.0,1,0,1.52,0,0.0,1.52,0,3,3,29.28
1,34,1.68,77.43,1,1,3.0,2.68,1,0,2.0,0,1.75,0.68,0,3,3,27.37
0,31,1.85,99.0,1,1,2.76,2.59,1,0,2.55,0,1.43,0.52,1,3,3,28.97
1,19,1.56,71.73,1,0,3.0,3.34,1,0,2.0,0,1.0,1.0,1,4,3,29.47
1,19,1.62,72.11,1,0,3.0,3.88,1,0,2.0,0,1.0,1.0,1,4,3,27.44
0,20,1.7,78.0,1,0,1.93,2.36,1,0,2.77,0,0.0,0.13,0,4,3,27.01
0,18,1.72,85.0,1,1,2.0,3.0,1,0,2.8,0,1.0,0.42,1,4,3,28.72
0,18,1.76,85.05,1,1,2.85,3.0,1,0,2.88,0,1.0,0.43,1,4,3,27.49
1,34,1.69,77.56,1,1,3.0,1.8,1,0,2.0,0,0.39,0.0,0,3,3,27.11
0,17,1.79,95.28,1,1,2.0,3.0,1,0,3.0,0,1.07,0.65,1,4,3,29.86
0,33,1.71,83.02,1,1,2.0,2.8,1,0,2.99,0,2.15,0.0,0,3,3,28.54
0,33,1.73,84.75,1,1,2.63,2.63,1,0,2.25,0,2.69,0.85,0,3,3,28.21
1,19,1.55,72.47,1,0,3.0,3.01,1,0,2.0,0,2.0,1.0,1,4,3,30.35
0,34,1.84,92.7,1,1,2.0,2.27,1,0,2.63,0,1.0,0.08,1,3,3,27.29
0,23,1.71,82.01,1,1,2.78,2.12,1,0,2.98,0,2.16,0.2,1,4,3,28.18
0,20,1.7,78.79,1,0,1.65,3.0,1,0,2.0,0,1.73,1.0,1,4,3,27.13
0,19,1.71,78.07,1,0,1.96,3.0,1,0,2.0,0,1.66,1.0,1,4,3,26.82
0,30,1.84,93.8,1,1,2.13,2.9,1,0,1.75,0,1.73,1.0,1,4,3,27.62
0,21,1.73,82.85,1,1,2.27,2.69,1,0,2.0,0,2.22,0.65,1,4,3,27.79
0,33,1.73,84.32,1,1,2.0,3.0,1,0,2.21,0,1.29,0.0,0,3,3,28.11
0,18,1.75,86.96,1,0,3.0,3.0,1,0,2.0,0,1.27,0.16,1,4,3,28.35
0,33,1.85,97.92,1,1,2.0,3.0,1,0,1.12,0,1.0,0.66,1,4,3,28.61
0,25,1.79,88.04,1,1,1.31,2.28,1,0,2.0,0,0.0,0.74,1,4,3,27.62
0,24,1.72,86.32,1,1,2.0,2.68,1,0,2.69,0,0.0,0.69,1,4,3,29.22
1,20,1.53,68.85,1,0,2.26,3.53,1,0,1.17,0,0.68,1.0,0,4,3,29.4
1,34,1.66,80.39,1,1,2.0,3.0,1,0,2.64,0,0.29,1.5,0,3,3,29.0
1,34,1.67,77.21,1,1,2.69,1.84,1,0,1.72,0,0.67,0.71,0,3,3,27.57
0,23,1.73,82.48,1,1,2.71,2.85,1,0,1.53,0,1.0,0.17,1,4,3,27.7
1,43,1.73,86.95,1,1,2.35,2.34,1,0,1.83,0,0.71,0.0,0,3,3,28.92
0,21,1.72,80.0,1,1,2.0,3.0,1,0,2.0,0,2.72,1.27,0,4,3,27.09
0,31,1.71,82.59,1,1,2.8,3.25,1,0,1.37,0,0.02,0.0,0,3,3,28.32
0,22,1.66,80.0,1,1,2.0,3.0,1,0,2.0,0,2.94,1.69,0,4,3,29.09
1,31,1.54,65.91,1,0,2.03,2.95,1,0,1.98,0,0.99,0.33,0,4,3,27.91
0,35,1.81,90.14,1,1,2.0,1.81,1,0,2.17,0,0.34,0.02,1,3,3,27.65
1,21,1.52,67.08,1,0,2.49,3.0,1,0,1.85,0,0.95,1.44,0,4,3,29.0
0,19,1.74,87.28,1,1,2.44,3.0,1,0,2.83,0,3.0,0.0,1,4,3,28.67
1,20,1.53,65.14,1,0,2.0,3.0,1,0,1.21,0,1.92,1.23,0,4,3,27.86
0,23,1.8,89.98,1,1,1.34,1.95,1,0,2.0,0,0.0,0.98,1,4,3,27.78
1,23,1.68,80.04,1,1,2.0,2.98,1,0,1.96,0,0.19,1.73,0,4,3,28.31
0,24,1.71,85.74,1,1,2.0,2.99,1,0,2.75,0,0.0,0.8,1,4,3,29.43
1,24,1.66,80.0,1,1,2.0,3.0,1,0,2.14,0,0.0,0.12,0,4,3,28.91
0,29,1.75,88.1,1,1,2.0,1.89,1,0,2.0,0,0.0,0.0,1,4,3,28.69
0,25,1.74,83.34,1,1,2.61,3.0,1,0,2.0,0,0.45,0.63,1,4,3,27.67
1,29,1.7,78.0,1,1,3.0,3.0,1,0,1.51,0,1.82,1.0,2,3,3,26.99
0,17,1.7,83.41,1,0,2.06,2.58,1,0,1.91,0,1.0,0.96,1,4,3,28.86
1,19,1.63,77.86,1,0,2.7,3.0,1,0,2.47,0,1.86,1.0,1,4,3,29.17
0,24,1.86,95.89,1,1,1.12,2.45,1,0,2.0,0,0.93,1.97,1,4,3,27.81
0,23,1.77,90.0,1,1,2.12,3.0,1,0,1.0,0,0.0,1.07,1,4,3,28.59
1,29,1.7,78.0,1,1,3.0,3.0,1,0,2.15,0,1.42,1.0,2,3,3,26.99
0,34,1.72,84.42,1,1,2.03,3.0,1,0,2.8,0,1.98,0.42,0,3,3,28.55
0,35,1.71,84.72,1,1,2.88,3.0,1,0,3.0,0,2.0,0.83,0,3,3,28.86
0,21,1.68,80.38,1,1,2.0,2.96,1,0,2.0,0,1.66,1.11,0,4,3,28.58
1,38,1.68,77.22,1,1,2.44,3.0,1,0,1.03,0,0.0,0.0,0,3,3,27.42
0,23,1.72,81.67,1,1,2.0,1.73,1,0,1.4,0,0.89,1.01,1,4,3,27.64
1,39,1.69,79.28,1,1,3.0,3.0,1,0,2.99,0,0.0,0.0,0,3,3,27.81
0,33,1.84,97.03,1,1,2.0,1.98,1,0,3.0,0,1.0,0.0,1,3,3,28.71
1,20,1.65,75.09,1,0,2.77,2.44,1,0,2.71,0,0.7,0.83,1,4,3,27.47
0,19,1.7,78.0,1,0,1.1,2.49,1,0,2.45,0,0.0,0.73,1,4,3,27.0
0,18,1.73,84.06,1,0,2.02,2.84,1,0,2.83,0,1.0,0.61,1,4,3,28.04
0,19,1.7,79.68,1,0,2.74,2.16,1,0,1.09,0,0.11,0.0,0,4,3,27.58
1,38,1.7,78.64,1,1,3.0,3.0,1,0,2.5,0,0.0,0.0,0,3,3,27.25
0,23,1.82,96.95,1,1,1.59,2.6,1,0,2.47,0,1.74,1.89,1,4,3,29.15
1,37,1.67,80.99,1,1,2.01,2.78,1,0,1.65,0,0.0,0.79,0,3,3,29.13
1,19,1.59,73.94,1,0,3.0,3.36,1,0,2.0,0,2.89,1.0,1,4,3,29.32
0,37,1.84,92.37,1,1,2.0,1.67,1,0,2.77,0,1.0,0.03,1,3,3,27.43
0,25,1.71,83.52,1,1,2.69,2.71,1,0,2.28,0,0.97,0.83,1,4,3,28.6
0,18,1.68,79.75,1,1,2.41,2.52,1,0,1.99,0,0.01,0.97,1,4,3,28.22
0,18,1.74,86.57,1,1,3.0,3.0,1,0,2.0,0,2.04,0.86,1,4,3,28.5
0,33,1.74,84.77,1,1,2.0,3.0,1,0,2.04,0,1.21,0.0,0,3,3,27.96
0,18,1.76,86.08,1,1,2.88,3.0,1,0,2.45,0,1.0,0.75,1,4,3,27.8
0,30,1.81,92.86,1,1,2.0,3.0,1,0,1.62,0,0.03,0.11,1,4,3,28.33
1,18,1.54,71.8,1,0,3.0,3.09,1,0,2.0,0,1.4,1.0,0,4,3,30.14
1,35,1.65,79.44,1,1,2.16,2.91,1,0,1.22,0,0.5,1.8,0,3,3,29.11
0,24,1.73,84.56,1,1,2.99,3.0,1,0,2.41,0,0.46,0.69,1,4,3,28.17
0,23,1.76,89.67,1,1,2.16,2.98,1,0,2.17,0,0.75,0.0,1,4,3,28.99
0,21,1.7,80.0,1,1,2.0,3.0,1,0,2.0,0,2.85,1.41,0,4,3,27.53
0,21,1.72,80.01,1,1,2.0,2.78,1,0,2.0,0,2.54,1.21,0,4,3,27.15
0,33,1.9,99.81,1,1,2.0,1.86,1,0,2.2,0,1.0,0.0,1,3,3,27.54
0,33,1.74,83.39,1,1,2.25,3.05,1,0,1.92,0,0.41,0.0,0,3,3,27.46
0,30,1.75,83.31,1,1,2.01,3.17,1,0,1.84,0,0.89,0.4,0,3,3,27.28
0,21,1.72,80.0,1,1,2.0,3.0,1,0,2.0,0,2.27,1.34,0,4,3,27.14
1,23,1.65,80.0,1,1,2.0,3.0,1,0,2.0,0,0.15,2.0,0,4,3,29.38
1,24,1.58,65.29,1,0,2.03,2.74,1,0,2.0,0,1.28,1.02,0,4,3,26.22
0,34,1.84,91.8,1,1,2.0,3.0,1,0,1.26,0,0.94,1.0,1,3,3,27.08
1,21,1.52,64.7,1,0,2.12,1.67,1,0,2.0,0,1.58,1.31,0,4,3,28.08
1,22,1.48,62.89,1,0,2.0,1.68,1,0,1.83,0,0.28,0.58,0,4,3,28.59
0,20,1.76,87.86,1,1,2.33,3.0,1,0,3.0,0,2.41,0.44,1,4,3,28.4
1,19,1.56,70.44,1,0,2.75,3.07,1,0,1.96,0,1.15,1.0,0,4,3,28.86
1,21,1.55,67.47,1,0,2.3,3.0,1,0,1.16,0,1.93,1.12,0,4,3,28.19
0,22,1.79,90.0,1,1,1.9,2.61,1,0,1.2,0,0.0,1.9,1,4,3,28.01
1,23,1.7,80.47,1,1,2.0,2.82,1,0,1.62,0,0.46,1.46,0,4,3,27.84
0,23,1.67,80.94,1,1,2.0,2.4,1,0,1.4,0,0.79,1.54,0,4,3,28.95
0,24,1.7,84.85,1,1,2.0,3.0,1,0,2.06,0,0.0,1.0,1,4,3,29.36
0,24,1.72,83.99,1,1,2.41,2.84,1,0,1.98,0,0.87,0.09,1,4,3,28.34
1,27,1.7,78.01,1,1,2.73,3.0,1,0,3.0,0,0.9,0.91,2,4,3,26.99
0,31,1.8,91.05,1,1,2.0,3.0,1,0,1.2,0,0.05,0.16,1,4,3,28.01
1,24,1.7,80.42,1,1,2.0,3.0,1,0,2.39,0,0.93,1.34,1,4,3,27.83
1,26,1.7,78.04,1,1,2.78,3.0,1,0,2.17,0,0.86,0.84,2,3,3,27.0
0,18,1.71,83.29,1,1,2.01,2.72,1,0,1.66,0,1.0,0.6,1,4,3,28.36
0,25,1.84,95.95,1,1,1.12,2.87,1,0,2.0,0,1.29,1.94,1,4,3,28.42
0,23,1.81,91.36,1,1,1.96,1.84,1,0,1.86,0,0.0,1.67,1,4,3,27.94
0,24,1.71,85.14,1,1,2.32,2.88,1,0,2.15,0,0.33,0.95,1,4,3,28.96
0,23,1.79,89.91,1,1,1.9,2.38,1,0,1.4,0,0.0,1.37,1,4,3,27.95
1,24,1.7,81.11,1,1,2.04,2.98,1,0,1.52,0,0.5,1.03,1,4,3,28.05
0,34,1.69,84.45,1,1,2.13,2.69,1,0,2.61,0,1.17,0.29,0,3,3,29.39
1,25,1.69,78.43,1,1,2.18,2.83,1,0,2.46,0,0.04,0.52,2,4,3,27.5
0,35,1.77,85.0,1,1,2.8,3.0,1,0,2.98,0,1.97,0.94,0,3,3,27.15
0,22,1.65,80.0,1,1,2.0,3.0,1,0,2.0,0,0.53,2.0,0,4,3,29.38
0,18,1.66,79.86,1,0,2.49,2.27,1,0,1.99,0,1.45,0.86,0,4,3,28.89
1,42,1.68,79.85,1,1,2.73,3.0,1,0,1.3,0,0.0,1.1,0,3,3,28.34
0,21,1.69,80.31,1,1,2.0,2.65,1,0,2.0,0,2.63,1.36,0,4,3,27.97
1,21,1.51,64.85,1,0,2.29,3.21,1,0,2.0,0,1.1,1.26,0,4,3,28.47
0,23,1.69,81.02,1,1,2.0,2.76,1,0,1.61,0,0.43,1.75,0,4,3,28.54
0,23,1.72,82.34,1,1,2.32,2.66,1,0,1.57,0,0.95,0.54,1,4,3,27.73
1,38,1.7,78.16,1,1,3.0,3.0,1,0,2.17,0,0.0,0.0,0,3,3,27.14
1,38,1.68,79.08,1,1,2.8,3.0,1,0,1.74,0,0.0,0.72,0,3,3,28.15
1,34,1.68,77.39,1,1,2.8,1.97,1,0,1.92,0,0.94,0.7,0,3,3,27.39
1,34,1.65,79.7,1,1,2.09,1.82,1,0,2.09,0,0.31,1.04,0,3,3,29.13
0,32,1.84,98.26,1,1,2.33,1.82,1,0,2.56,0,1.33,0.48,1,3,3,29.0
0,33,1.84,97.42,1,1,2.0,1.72,1,0,3.0,0,1.0,0.0,1,3,3,28.9
1,19,1.56,71.79,1,0,3.0,3.13,1,0,2.0,0,1.63,1.0,0,4,3,29.62
1,20,1.59,72.71,1,0,3.0,3.86,1,0,2.0,0,1.32,1.0,1,4,3,28.79
0,20,1.7,78.05,1,0,1.65,2.75,1,0,2.19,0,1.47,0.52,1,4,3,26.99
0,18,1.74,85.0,1,0,2.0,3.0,1,0,2.98,0,1.0,0.12,1,4,3,27.99
0,18,1.75,85.0,1,1,2.77,3.0,1,0,2.85,0,1.0,0.43,1,4,3,27.62
0,20,1.72,80.79,1,1,2.22,2.12,1,0,1.81,0,1.91,0.97,0,4,3,27.33
1,34,1.68,77.43,1,1,3.0,2.05,1,0,2.0,0,1.64,0.11,0,3,3,27.36
0,17,1.8,95.42,1,1,2.0,3.0,1,0,3.0,0,1.05,0.93,1,4,3,29.45
0,35,1.75,84.78,1,1,2.63,2.98,1,0,2.78,0,2.67,0.91,0,3,3,27.61
1,19,1.6,73.51,1,0,2.94,2.67,1,0,2.18,0,1.52,0.81,1,4,3,28.72
1,19,1.55,72.95,1,0,3.0,3.0,1,0,2.0,0,2.27,1.0,1,4,3,30.36
0,32,1.83,91.5,1,1,2.0,2.7,1,0,2.04,0,0.6,0.02,1,3,3,27.38
0,23,1.71,82.09,1,1,2.72,2.6,1,0,2.91,0,1.6,0.18,1,4,3,27.96
0,20,1.68,79.62,1,0,1.84,3.0,1,0,2.0,0,1.19,1.21,0,4,3,28.18
0,20,1.71,78.03,1,0,1.94,2.84,1,0,2.16,0,1.48,0.65,1,4,3,26.82
0,30,1.84,93.61,1,1,2.05,2.95,1,0,1.31,0,1.44,0.93,1,4,3,27.6
0,21,1.72,82.28,1,1,2.09,1.87,1,0,2.0,0,2.08,0.88,1,4,3,27.66
0,33,1.69,83.99,1,1,2.0,2.47,1,0,2.45,0,0.93,0.0,0,3,3,29.58
0,18,1.75,86.37,1,1,2.91,3.0,1,0,2.74,0,1.22,0.04,1,4,3,28.2
0,32,1.76,87.91,1,1,2.0,1.8,1,0,1.86,0,1.08,0.22,1,4,3,28.44
0,32,1.85,98.91,1,1,2.4,2.62,1,0,2.54,0,1.03,0.61,1,3,3,28.93
0,24,1.79,89.39,1,1,1.52,2.17,1,0,2.0,0,0.0,0.63,1,4,3,27.92
0,24,1.72,85.26,1,1,2.0,2.68,1,0,2.08,0,0.63,0.99,1,4,3,28.93
1,19,1.55,69.94,1,0,2.5,3.39,1,0,1.34,0,0.93,1.0,0,4,3,29.11
1,35,1.66,80.14,1,1,2.0,3.0,1,0,1.99,0,0.04,1.53,0,3,3,28.97
1,34,1.68,77.36,1,1,2.77,2.14,1,0,1.87,0,0.97,0.69,0,3,3,27.43
0,24,1.73,82.53,1,1,2.74,2.94,1,0,1.99,0,1.0,0.02,1,4,3,27.6
0,26,1.77,105.0,1,1,3.0,3.0,1,0,2.05,0,1.73,1.62,1,4,4,33.42
0,26,1.84,105.71,1,1,3.0,3.0,1,0,2.51,0,2.0,1.56,1,4,4,31.32
0,31,1.78,102.87,1,1,2.27,3.0,1,0,1.77,0,2.0,0.41,1,3,4,32.31
0,40,1.79,101.78,1,1,2.33,2.11,1,0,2.5,0,3.0,1.0,1,3,4,31.68
1,31,1.56,78.23,1,1,2.14,2.09,1,0,1.51,0,0.0,0.0,1,4,4,32.29
1,42,1.58,81.94,1,1,2.49,2.97,1,0,1.85,0,0.0,0.0,0,3,4,32.66
0,24,1.73,97.91,1,1,2.0,3.0,1,0,2.84,0,1.31,1.34,0,4,4,32.59
1,23,1.64,84.34,1,1,2.18,3.0,1,0,2.72,0,2.23,0.07,0,4,4,31.2
1,37,1.56,77.27,1,1,2.0,3.0,1,0,1.63,0,0.0,0.0,1,3,4,31.77
0,23,1.73,95.0,1,1,2.0,3.0,1,0,2.29,0,2.67,1.24,0,4,4,31.59
0,23,1.78,97.81,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,4,4,31.02
1,18,1.65,82.14,1,1,3.0,3.0,1,0,1.0,0,1.03,1.35,1,4,4,30.17
0,26,1.75,108.0,1,1,3.0,3.0,1,0,1.78,0,1.76,0.0,1,3,4,35.13
1,41,1.55,77.75,1,1,2.0,3.0,1,0,1.41,0,0.0,0.0,1,3,4,32.23
0,23,1.71,90.5,1,1,2.0,3.0,1,0,1.53,0,0.97,1.0,0,4,4,31.08
0,31,1.67,90.0,1,1,2.19,2.03,1,0,2.35,0,1.95,0.0,1,3,4,32.14
0,23,1.66,94.19,1,1,2.0,3.0,1,0,2.0,0,0.0,0.11,0,4,4,34.17
0,40,1.79,98.45,1,1,2.0,3.0,1,0,2.68,0,1.55,0.52,1,3,4,30.85
0,23,1.76,95.36,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,4,4,30.87
0,22,1.71,98.7,1,1,2.0,2.98,1,0,2.21,0,2.7,2.0,0,4,4,33.67
1,22,1.6,82.04,1,1,1.36,2.57,1,0,2.17,0,2.23,1.28,0,4,4,32.05
1,23,1.61,82.53,1,1,2.1,2.88,1,0,2.43,0,1.89,0.0,0,4,4,31.81
1,39,1.51,79.59,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,3,4,35.01
0,26,1.66,90.0,1,1,2.0,3.0,1,0,3.0,0,0.67,0.51,1,3,4,32.62
0,21,1.78,102.91,1,1,2.0,3.0,1,0,1.69,0,1.46,0.0,0,4,4,32.41
0,22,1.75,96.94,1,1,2.0,3.0,1,0,2.77,0,2.36,1.21,0,4,4,31.65
0,21,1.79,105.66,1,1,2.0,3.0,1,0,1.16,0,0.0,0.53,1,4,4,32.85
0,18,1.85,114.77,1,1,2.0,1.85,1,0,2.16,0,1.0,2.0,1,4,4,33.36
1,18,1.69,90.03,1,1,2.5,3.0,1,0,1.85,0,1.07,0.73,1,4,4,31.69
1,18,1.71,93.35,1,1,1.71,3.0,1,0,1.0,0,0.9,1.0,1,4,4,32.06
0,23,1.79,105.14,1,1,2.26,3.0,1,0,2.03,0,0.32,0.51,1,4,4,32.76
0,23,1.75,106.49,1,1,2.74,3.0,1,0,2.08,0,0.65,0.77,1,4,4,34.63
0,21,1.78,103.19,1,1,2.0,3.0,1,0,1.61,0,0.48,0.0,0,4,4,32.55
0,22,1.82,106.04,1,1,2.0,3.0,1,0,2.72,0,0.0,0.62,0,4,4,32.02
1,19,1.63,82.0,1,1,1.08,2.87,1,0,1.12,0,0.0,1.62,1,4,4,30.95
0,22,1.77,105.0,1,1,2.25,3.0,1,0,2.96,0,1.0,0.0,1,4,4,33.38
0,21,1.93,118.56,1,1,2.0,3.0,1,0,3.0,0,0.73,1.0,1,4,4,31.82
0,22,1.95,116.89,1,1,2.0,3.0,1,0,3.0,0,0.98,1.0,1,4,4,30.82
1,38,1.61,80.0,1,1,2.04,1.82,1,0,1.93,0,1.85,0.0,1,3,4,30.83
1,38,1.51,75.41,1,1,2.0,2.58,1,0,1.54,0,1.88,0.0,1,3,4,32.93
0,18,1.74,97.19,1,1,2.0,3.0,1,0,2.0,0,0.0,0.23,0,4,4,32.16
1,38,1.57,76.13,1,1,2.0,3.0,1,0,2.1,0,0.0,0.0,1,3,4,30.97
1,44,1.59,76.13,1,1,2.0,3.0,1,0,2.09,0,0.0,0.0,1,3,4,30.21
0,18,1.82,108.4,1,1,2.0,2.16,1,0,2.09,0,1.0,0.68,1,4,4,32.71
0,18,1.79,108.24,1,1,2.0,2.14,1,0,2.94,0,1.0,0.1,1,4,4,33.7
0,30,1.83,108.75,1,1,2.0,2.88,1,0,2.36,0,0.88,1.82,1,3,4,32.58
1,18,1.67,86.24,1,1,2.61,3.0,1,0,1.96,0,1.19,0.0,0,4,4,30.92
0,25,1.64,91.27,1,1,1.04,3.0,1,0,1.0,0,0.34,0.33,1,3,4,33.96
0,29,1.68,89.99,1,1,1.85,3.0,1,0,2.11,0,0.39,0.0,1,3,4,31.77
1,18,1.61,84.49,1,1,2.0,3.0,1,0,1.05,0,1.0,0.0,0,4,4,32.62
0,21,1.69,96.37,1,1,2.0,2.96,1,0,2.0,0,0.0,1.6,0,4,4,33.72
0,19,1.7,99.2,1,1,2.0,2.12,1,0,2.0,0,0.0,1.88,0,4,4,34.32
1,18,1.6,82.25,1,1,2.5,3.0,1,0,1.22,0,0.25,0.54,0,4,4,32.1
0,18,1.8,104.74,1,1,2.0,3.0,1,0,3.0,0,1.78,0.0,0,4,4,32.26
0,26,1.84,105.03,1,1,3.0,3.0,1,0,2.93,0,2.0,1.76,1,4,4,30.86
0,26,1.81,106.04,1,1,3.0,3.0,1,0,2.86,0,1.81,0.68,1,4,4,32.31
0,37,1.79,100.62,1,1,2.03,2.99,1,0,2.85,0,2.0,0.36,2,3,4,31.49
0,38,1.79,100.07,1,1,2.01,2.05,1,0,2.18,0,2.0,0.85,2,3,4,31.26
1,30,1.53,78.03,1,1,2.03,1.92,1,0,1.8,0,0.0,0.0,0,4,4,33.19
1,42,1.65,86.64,1,1,2.82,2.27,1,0,1.72,0,0.0,0.0,0,3,4,31.96
0,23,1.65,94.79,1,1,2.0,3.0,1,0,1.49,0,0.65,1.0,0,4,4,34.61
0,23,1.7,95.0,1,1,2.0,3.0,1,0,2.02,0,1.81,1.07,0,4,4,32.8
0,23,1.65,89.14,1,1,2.1,2.96,1,0,3.0,0,0.63,1.0,0,4,4,32.74
0,24,1.66,90.0,1,1,2.0,3.0,1,0,3.0,0,0.6,0.97,0,4,4,32.74
1,23,1.63,82.63,1,1,2.06,2.93,1,0,2.24,0,0.38,0.0,0,4,4,30.92
1,23,1.63,84.5,1,1,2.06,2.96,1,0,2.01,0,0.85,0.63,0,4,4,31.87
1,38,1.56,79.66,1,1,2.0,3.0,1,0,1.27,0,0.0,0.0,1,3,4,32.83
0,23,1.75,95.32,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,4,4,31.11
0,23,1.75,95.27,1,1,2.0,3.0,1,0,3.0,0,3.0,2.0,0,4,4,31.0
1,16,1.65,85.58,1,1,2.95,3.0,1,0,1.0,0,2.09,1.06,0,4,4,31.44
1,17,1.63,85.8,1,1,2.06,3.0,1,0,1.23,0,2.39,1.26,0,4,4,32.1
0,29,1.77,108.6,1,1,3.0,3.0,1,0,1.16,0,1.87,1.6,1,3,4,34.66
0,30,1.76,108.72,1,1,3.0,3.0,1,0,1.27,0,1.94,0.0,1,3,4,35.17
1,44,1.6,77.35,1,1,2.0,3.0,1,0,2.12,0,0.0,0.0,0,3,4,30.4
1,41,1.57,79.49,1,1,2.0,3.0,1,0,2.95,0,0.0,0.0,0,3,4,32.34
0,23,1.7,93.64,1,1,2.0,3.0,1,0,1.75,0,0.46,0.34,0,4,4,32.29
0,23,1.74,93.43,1,1,2.0,3.0,1,0,1.25,0,0.97,1.0,0,4,4,31.01
1,38,1.63,80.0,1,1,2.45,2.95,1,0,1.34,0,0.18,0.0,1,3,4,30.15
1,38,1.62,80.0,1,1,2.97,3.0,1,0,1.64,0,0.0,0.0,1,3,4,30.66
0,32,1.67,90.0,1,1,2.47,1.85,1,0,2.1,0,1.99,0.0,1,3,4,32.2
0,32,1.68,89.99,1,1,2.93,2.12,1,0,2.04,0,0.58,0.0,1,3,4,32.02
0,22,1.7,95.56,1,1,2.0,2.97,1,0,2.0,0,0.0,0.17,0,4,4,33.07
0,22,1.72,94.09,1,1,2.0,2.97,1,0,2.0,0,0.0,1.28,0,4,4,31.7
0,40,1.79,98.02,1,1,2.04,2.21,1,0,2.79,0,1.26,0.67,1,3,4,30.59
0,24,1.77,97.45,1,1,2.0,3.0,1,0,2.97,0,2.49,1.37,0,4,4,31.15
0,23,1.76,97.83,1,1,2.0,3.0,1,0,2.99,0,2.43,1.98,0,4,4,31.55
0,31,1.81,105.25,1,1,2.4,2.04,1,0,2.66,0,1.06,1.77,1,3,4,32.12
1,23,1.61,82.95,1,1,2.15,2.99,1,0,2.77,0,2.09,0.0,0,4,4,32.06
1,41,1.57,81.06,1,1,2.15,2.98,1,0,1.51,0,0.0,0.0,1,3,4,32.97
1,41,1.55,80.0,1,1,2.0,3.0,1,0,1.33,0,0.0,0.0,1,3,4,33.37
0,29,1.68,90.0,1,1,2.09,2.64,1,0,2.77,0,1.25,0.0,1,3,4,31.82
0,31,1.69,90.0,1,1,2.18,2.73,1,0,2.78,0,1.45,0.0,1,3,4,31.57
0,17,1.71,99.86,1,1,2.0,3.0,1,0,2.0,0,0.07,0.89,0,4,4,34.13
0,18,1.72,99.43,1,1,2.0,3.0,1,0,2.0,0,1.58,0.84,0,4,4,33.56
0,19,1.86,112.88,1,1,2.0,2.43,1,0,2.57,0,1.0,2.0,1,4,4,32.79
0,21,1.86,118.18,1,1,2.0,3.0,1,0,3.0,0,0.79,1.22,1,4,4,34.3
1,19,1.68,90.67,1,1,1.52,3.0,1,0,1.38,0,0.13,1.0,1,4,4,32.06
1,21,1.72,92.95,1,1,1.16,3.0,1,0,1.16,0,0.0,0.32,1,4,4,31.31
0,23,1.8,106.53,1,1,2.12,3.0,1,0,2.42,0,0.3,0.57,1,4,4,32.9
0,22,1.82,106.05,1,1,2.0,3.0,1,0,2.75,0,0.0,0.81,1,4,4,32.02
0,21,1.79,105.04,1,1,2.26,3.0,1,0,1.03,0,0.27,0.08,1,4,4,32.78
0,22,1.78,105.0,1,1,2.04,3.0,1,0,2.36,0,0.35,0.0,1,4,4,33.0
0,18,1.78,109.21,1,1,2.0,1.87,1,0,2.44,0,1.0,0.8,0,4,4,34.32
1,19,1.63,82.0,1,1,2.84,2.94,1,0,1.0,0,0.0,1.55,0,4,4,30.8
1,18,1.65,82.32,1,1,2.86,3.0,1,0,1.88,0,0.63,0.19,0,4,4,30.25
0,22,1.75,105.0,1,1,2.87,3.0,1,0,2.63,0,1.0,0.0,1,4,4,34.1
0,22,1.76,105.0,1,1,2.28,3.0,1,0,2.1,0,1.0,0.0,1,4,4,33.8
0,20,1.94,121.66,1,1,2.0,3.0,1,0,3.0,0,1.0,1.01,1,4,4,32.23
0,20,1.98,120.7,1,1,2.0,3.0,1,0,3.0,0,0.77,1.0,1,4,4,30.92
0,19,1.7,98.3,1,1,2.0,2.39,1,0,2.0,0,0.0,1.12,0,4,4,33.89
0,17,1.71,99.54,1,1,2.0,3.0,1,0,2.0,0,1.73,0.05,0,4,4,34.16
1,39,1.53,75.15,1,1,2.0,3.0,1,0,1.08,0,0.0,0.0,1,3,4,32.25
1,39,1.5,76.64,1,1,2.0,3.0,1,0,1.0,0,0.0,0.0,1,3,4,33.97
